FID,cnuc,nome_uc,area_ha,acao,tipo,satelite,obs,juliano,data,ano,mes_nome,mes_num,categoria,local,area_uc,area_ent,bioma,gr_nome,ngi,cr,GlobalID,Shape__Are,Shape__Len,Shape__Area,Shape__Length,ct
359387,0000.00.0139,PARNA da Chapada dos Veadeiros,384.75196291628,incendio,incendio,planet, ,224,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,384.75196291628,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,4112158.61132813,16423.4161493658, 
359388,0000.00.0027,APA Morro da Pedreira,116.824143094929,incendio,incendio,planet, ,216,8/10/2025 12:00:00 AM,2025,ago,08,incendio,interior,116.824143094929,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,1315281.6328125,7259.78785995795, 
359389,0000.00.0086,FLONA de Brasília,11.7904644742571,incendio,incendio,planet, ,222,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,11.7904644742571,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Descoberto-Brasília, ,,,,127894.193359375,1666.83525995024, 
359390,0000.00.0003,APA da Bacia do Rio Descoberto,1.12102422846935,incendio,incendio,planet, ,222,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,1.12102422846935,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Descoberto-Brasília, ,,,,12160.09765625,1388.36604602453, 
359391,0000.00.0027,APA Morro da Pedreira,27.2575286096663,incendio,incendio,planet, ,215,8/10/2025 12:00:00 AM,2025,ago,08,incendio,interior,27.2575286096663,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,307012.387695313,2656.37447536608, 
359392,0000.00.0027,APA Morro da Pedreira,58.8849859123745,incendio,incendio,planet, ,215,8/10/2025 12:00:00 AM,2025,ago,08,incendio,interior,58.8849859123745,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,663257.470703125,3859.70545839876, 
359393,0000.00.0153,PARNA da Serra Geral,193.633804196729,incendio,incendio,planet, ,219,8/11/2025 12:00:00 AM,2025,ago,08,incendio,interior,193.633804196729,0,MATA ATLÂNTICA,GR 5 - SUL,Núcleo de Gestão Integrada - ICMBio Aparados da Serra, ,,,,2546081.328125,17477.74573041, 
359394,0000.00.0076,ESEC Serra Geral do Tocantins,1319.02143832347,queima controlada,manejo,planet,Queima do dia 04/08,216,8/10/2025 12:00:00 AM,2025,ago,08,manejo,interior,1319.02143832347,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,13754726.0375977,26413.5974354415, 
359395,0000.00.0139,PARNA da Chapada dos Veadeiros,30.839981484689,aceiro,manejo,planet,"Queima do dia 02/07, realizada pelo PREVFOGO",183,7/21/2025 12:00:00 AM,2025,jul,07,manejo,interior,30.839981484689,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,329626.81640625,6363.80119034915, 
359396,0000.00.0065,ESEC de Uruçuí-Una,41.4681115377942,queima prescrita,manejo,planet,Queima do dia 21/05,142,5/26/2025 12:00:00 AM,2025,mai,05,manejo,interior,41.4681115377942,0,CERRADO,GR 2 - NORDESTE,-, ,,,,427787.409667969,4816.77137592316,CT Fortaleza
359397,0000.00.0158,PARNA de Aparados da Serra,49.88532928872,incendio,incendio,planet, ,215,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,49.88532928872,0,MATA ATLÂNTICA,GR 5 - SUL,Núcleo de Gestão Integrada - ICMBio Aparados da Serra, ,,,,656660.33984375,4861.62203801798, 
359398,0000.00.0165,PARNA de São Joaquim,146.877674765247,incendio,incendio,planet, ,212,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,146.877674765247,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,1902267.76953125,10706.215388815, 
359399,0000.00.0165,PARNA de São Joaquim,3.73159490689296,incendio,incendio,planet, ,223,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,3.73159490689296,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,48329.056640625,865.881010891292, 
359400,0000.00.0165,PARNA de São Joaquim,12.1397553796298,incendio,incendio,planet, ,223,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,12.1397553796298,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,157213.359375,2889.49141023593, 
359401,0000.00.0165,PARNA de São Joaquim,2.98126257242139,incendio,incendio,planet, ,224,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,2.98126257242139,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,38616.203125,1107.7232380476, 
359402,0000.00.0165,PARNA de São Joaquim,8.42588170558889,incendio,incendio,planet, ,202,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,8.42588170558889,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,108937.76953125,1716.03856083345, 
359403,0000.00.0165,PARNA de São Joaquim,102.229586590687,incendio,incendio,planet, ,223,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,102.229586590687,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,1323848.59570313,8594.09466260962, 
359404,0000.00.0165,PARNA de São Joaquim,36.9909993312446,incendio,incendio,planet, ,212,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,36.9909993312446,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,478262.373046875,3532.78697531098, 
359405,0000.00.0165,PARNA de São Joaquim,20.089830656137,incendio,incendio,planet, ,224,8/12/2025 12:00:00 AM,2025,ago,08,incendio,interior,20.089830656137,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,259708.0390625,3793.04271215039, 
359406,0000.00.0168,PARNA do Araguaia,266.762591236368,queima prescrita,manejo,planet,Queima do dia 06/08,218,8/6/2025 12:00:00 AM,2025,ago,08,manejo,interior,266.762591236368,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,2775778.32666016,9372.51366112686, 
359407,0000.00.0272,PARNA da Chapada das Mesas,183.54254330785,incendio,incendio,planet, ,143,8/11/2025 12:00:00 AM,2025,ago,08,incendio,interior,183.54254330785,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1877276.96166992,12986.8455004163,CT Fortaleza
359408,0000.00.0272,PARNA da Chapada das Mesas,83.6904906883575,incendio,incendio,planet, ,184,7/28/2025 12:00:00 AM,2025,jul,07,incendio,interior,83.6904906883575,0,CERRADO,GR 2 - NORDESTE,-, ,,,,855960.018554688,7710.46313192027,CT Fortaleza
359409,0000.00.0168,PARNA do Araguaia,452.347501126386,incendio,incendio,planet, ,222,8/11/2025 12:00:00 AM,2025,ago,08,incendio,interior,452.347501126386,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,4705605.55957031,18158.1319941081, 
359410,0000.00.0272,PARNA da Chapada das Mesas,55.0308355656811,incendio,incendio,planet, ,140,7/28/2025 12:00:00 AM,2025,jul,07,incendio,interior,55.0308355656811,0,CERRADO,GR 2 - NORDESTE,-, ,,,,562754.677001953,3779.81210890119,CT Fortaleza
359411,0000.00.0272,PARNA da Chapada das Mesas,31.6336921019357,incendio,incendio,planet, ,117,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,31.6336921019357,0,CERRADO,GR 2 - NORDESTE,-, ,,,,323537.353515625,3926.46240526182,CT Fortaleza
359412,0000.00.0272,PARNA da Chapada das Mesas,146.590281339404,incendio,incendio,planet, ,157,8/11/2025 12:00:00 AM,2025,ago,08,incendio,interior,146.590281339404,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1498767.62402344,6581.82257124434,CT Fortaleza
359413,0000.00.0272,PARNA da Chapada das Mesas,6.48778624824982,incendio,incendio,planet, ,154,7/28/2025 12:00:00 AM,2025,jul,07,incendio,interior,6.48778624824982,0,CERRADO,GR 2 - NORDESTE,-, ,,,,66365.9958496094,1308.66356187509,CT Fortaleza
359414,0000.00.0272,PARNA da Chapada das Mesas,294.934604193699,incendio,incendio,planet, ,136,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,294.934604193699,0,CERRADO,GR 2 - NORDESTE,-, ,,,,3015942.5222168,11809.0689187026,CT Fortaleza
359415,0000.00.0272,PARNA da Chapada das Mesas,83.0904407508089,incendio,incendio,planet, ,129,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,83.0904407508089,0,CERRADO,GR 2 - NORDESTE,-, ,,,,849927.888916016,12073.7387612472,CT Fortaleza
359416,0000.00.0272,PARNA da Chapada das Mesas,92.2907496307045,incendio,incendio,planet, ,129,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,92.2907496307045,0,CERRADO,GR 2 - NORDESTE,-, ,,,,943930.733886719,4515.66263632322,CT Fortaleza
359417,0000.00.0272,PARNA da Chapada das Mesas,145.296512922182,incendio,incendio,planet, ,117,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,145.296512922182,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1486003.80126953,7179.89905228885,CT Fortaleza
359418,0000.00.0272,PARNA da Chapada das Mesas,18.5619992959043,incendio,incendio,planet, ,140,7/28/2025 12:00:00 AM,2025,jul,07,incendio,interior,18.5619992959043,0,CERRADO,GR 2 - NORDESTE,-, ,,,,189818.205566406,2562.68648438015,CT Fortaleza
359419,0000.00.0272,PARNA da Chapada das Mesas,292.097525375332,incendio,incendio,planet, ,137,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,292.097525375332,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2987196.93212891,13013.3881904765,CT Fortaleza
359420,0000.00.0272,PARNA da Chapada das Mesas,239.174935188526,incendio,incendio,planet, ,146,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,239.174935188526,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2445577.48999023,10882.6619837063,CT Fortaleza
359421,0000.00.0272,PARNA da Chapada das Mesas,131.034746150938,incendio,incendio,planet, ,129,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,131.034746150938,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1340237.80615234,6412.59853414174,CT Fortaleza
359422,0000.00.0272,PARNA da Chapada das Mesas,55.623594070417,incendio,incendio,planet, ,129,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,55.623594070417,0,CERRADO,GR 2 - NORDESTE,-, ,,,,569005.291015625,4963.70173502443,CT Fortaleza
359423,0000.00.0272,PARNA da Chapada das Mesas,91.6173260278599,incendio,incendio,planet, ,117,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,91.6173260278599,0,CERRADO,GR 2 - NORDESTE,-, ,,,,937069.359130859,4570.57854494902,CT Fortaleza
359424,0000.00.0272,PARNA da Chapada das Mesas,103.176370904598,incendio,incendio,planet, ,174,7/24/2025 12:00:00 AM,2025,jul,07,incendio,interior,103.176370904598,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1055275.67138672,5131.24374115716,CT Fortaleza
359425,0000.00.0272,PARNA da Chapada das Mesas,319.025864965003,incendio,incendio,planet, ,133,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,319.025864965003,0,CERRADO,GR 2 - NORDESTE,-, ,,,,3262989.79736328,12816.7419913374,CT Fortaleza
359426,0000.00.0272,PARNA da Chapada das Mesas,14.6626205344156,incendio,incendio,planet, ,129,5/15/2025 12:00:00 AM,2025,mai,05,incendio,interior,14.6626205344156,0,CERRADO,GR 2 - NORDESTE,-, ,,,,149990.419677734,2802.58173339277,CT Fortaleza
359427,0000.00.0272,PARNA da Chapada das Mesas,69.1930614527739,incendio,incendio,planet, ,129,5/28/2025 12:00:00 AM,2025,mai,05,incendio,interior,69.1930614527739,0,CERRADO,GR 2 - NORDESTE,-, ,,,,707655.210693359,5793.78913286194,CT Fortaleza
359428,0000.00.0272,PARNA da Chapada das Mesas,1020.95669838236,incendio,incendio,planet, ,174,7/24/2025 12:00:00 AM,2025,jul,07,incendio,interior,1020.95669838236,0,CERRADO,GR 2 - NORDESTE,-, ,,,,10442921.8605957,21142.5410025161,CT Fortaleza
359429,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,81.4409425274433,queima controlada,manejo,planet,Queima do dia 13/05,133,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,81.4409425274433,0,CERRADO,GR 2 - NORDESTE,-, ,,,,845227.506347656,5202.8786462311,CT Fortaleza
359430,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,17.2856691147738,queima prescrita,manejo,planet,Queima do dia 28/05,148,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,17.2856691147738,0,CERRADO,GR 2 - NORDESTE,-, ,,,,179347.599609375,2099.35369380232,CT Fortaleza
359431,0000.00.0272,PARNA da Chapada das Mesas,336.513614146631,queima prescrita,manejo,planet,Queima do dia 22/06,173,8/11/2025 12:00:00 AM,2025,ago,08,manejo,interior,336.513614146631,0,CERRADO,GR 2 - NORDESTE,-, ,,,,3442110.28027344,10139.3284437187,CT Fortaleza
359432,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,404.378967926908,queima prescrita,manejo,planet,Queima do dia 28/05,148,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,404.378967926908,0,CERRADO,GR 2 - NORDESTE,-, ,,,,4197834.64013672,14399.7106648955,CT Fortaleza
359433,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,264.572010685233,queima controlada,manejo,planet,Queima do dia 13/05,133,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,264.572010685233,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2745977.97558594,7847.21971822475,CT Fortaleza
359434,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,128.524427837887,queima prescrita,manejo,planet,Queima do dia 06/06,157,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,128.524427837887,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1335311.40234375,8574.99039502704,CT Fortaleza
359435,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,444.418282550807,queima prescrita,manejo,planet,Queima do dia 28/05,148,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,444.418282550807,0,CERRADO,GR 2 - NORDESTE,-, ,,,,4611053.45458984,23560.251888141,CT Fortaleza
359436,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,164.612451030404,queima prescrita,manejo,planet,Queima do dia 07/06,158,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,164.612451030404,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1709021.94482422,10064.2902228575,CT Fortaleza
359437,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,190.029883739601,queima controlada,manejo,planet,Queima do dia 11/05,131,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,190.029883739601,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1971621.72705078,10824.7487911482,CT Fortaleza
359438,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,345.741404365744,queima controlada,manejo,planet,Queima do dia 14/05,134,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,345.741404365744,0,CERRADO,GR 2 - NORDESTE,-, ,,,,3589934.13867188,10314.5631199462,CT Fortaleza
359439,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,261.08471618287,queima controlada,manejo,planet,Queima do dia 14/06,165,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,261.08471618287,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2713065.33691406,13766.0042741718,CT Fortaleza
359440,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,210.990988220664,queima controlada,manejo,planet,Queima do dia 14/06,165,8/9/2025 12:00:00 AM,2025,ago,08,manejo,interior,210.990988220664,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2186241.51318359,13167.8652051751,CT Fortaleza
359441,0000.00.0116,FLONA do Bom Futuro,9.47611071184349,incendio,incendio,planet, ,227,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,9.47611071184349,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Porto Velho,CR Porto V,,,,98055.6977539063,1698.84388794286,CT Porto Velho
359442,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,101.361665752995,incendio,incendio,planet, ,212,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,101.361665752995,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1051786.1171875,6292.69771868404,CT Fortaleza
359443,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,1.74684332713895,incendio,incendio,planet, ,160,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,1.74684332713895,0,CERRADO,GR 2 - NORDESTE,-, ,,,,18127.0830078125,551.339516325313,CT Fortaleza
359444,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,479.51621463751,incendio,incendio,planet, ,146,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,479.51621463751,0,CERRADO,GR 2 - NORDESTE,-, ,,,,4978946.90527344,22831.018471673,CT Fortaleza
359445,0000.00.0268,APA do Tapajós,17.2873243996493,incendio,incendio,planet, ,183,7/31/2025 12:00:00 AM,2025,jul,07,incendio,interior,17.2873243996493,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Jamanxim,CR Oeste d,,,,176913.302246094,2713.63822515317,CT Itaituba
359446,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,237.383379911421,incendio,incendio,planet, ,135,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,237.383379911421,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2464193.19726563,12801.4496247289,CT Fortaleza
359447,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,2.02216123870052,incendio,incendio,planet, ,160,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,2.02216123870052,0,CERRADO,GR 2 - NORDESTE,-, ,,,,20984.3217773438,716.792167646503,CT Fortaleza
359448,0000.00.0156,PARNA das Nascentes do Rio Parnaíba,6.44412378612881,incendio,incendio,planet, ,160,8/9/2025 12:00:00 AM,2025,ago,08,incendio,interior,6.44412378612881,0,CERRADO,GR 2 - NORDESTE,-, ,,,,66869.6997070313,1194.76670597915,CT Fortaleza
359449,0000.00.0139,PARNA da Chapada dos Veadeiros,31.3409006402024,incendio,incendio,planet, ,224,8/14/2025 12:00:00 AM,2025,ago,08,incendio,interior,31.3409006402024,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,334964.885253906,3916.58984501576, 
359450,0000.00.0168,PARNA do Araguaia,37.9975424615168,queima prescrita,manejo,planet,Queima do dia 10/08. Operação conjunta entre ICMBio e IBAMA,222,8/11/2025 12:00:00 AM,2025,ago,08,manejo,interior,37.9975424615168,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,396336.661132813,4529.61782160665, 
359451,0000.00.0065,ESEC de Uruçuí-Una,27.2015365213049,incendio,incendio,planet, ,228,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,27.2015365213049,0,CERRADO,GR 2 - NORDESTE,-, ,,,,280208.280273438,2629.7422946611,CT Fortaleza
359452,0000.00.0168,PARNA do Araguaia,668.452656070854,incendio,incendio,planet, ,282,10/10/2025 12:00:00 AM,2025,out,10,incendio,interior,668.452656070854,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,6959491.78515625,25797.3771531971, 
359453,0000.00.0065,ESEC de Uruçuí-Una,109.079768278217,incendio,incendio,planet, ,221,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,109.079768278217,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1123487.92919922,7419.67270715054,CT Fortaleza
359454,0000.00.0168,PARNA do Araguaia,21.6494233165265,queima prescrita,manejo,planet,Queima do dia 05/08. Operação conjunta entre ICMBio e IBAMA,217,8/11/2025 12:00:00 AM,2025,ago,08,manejo,interior,21.6494233165265,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,225899.489257813,2499.50560735098, 
359455,0000.00.0024,APA Meandros do Rio Araguaia,197.821181662031,incendio,incendio,planet, ,229,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,197.821181662031,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,2101320.1171875,10981.4282379165, 
359456,0000.00.0023,APA do Planalto Central,30.961929718485,incendio,incendio,planet, ,223,8/14/2025 12:00:00 AM,2025,ago,08,incendio,interior,30.961929718485,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,335714.119140625,4122.75943415524, 
359457,0000.00.0159,PARNA de Brasília,12.5544749576963,incendio,incendio,planet, ,223,8/14/2025 12:00:00 AM,2025,ago,08,incendio,interior,12.5544749576963,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,136122.18359375,2711.25285685286, 
359458,0000.00.0192,REBIO da Contagem,3.44887454998768,incendio,incendio,planet, ,222,8/14/2025 12:00:00 AM,2025,ago,08,incendio,interior,3.44887454998768,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Brasília-Contagem, ,,,,37409.7529296875,936.139764840476, 
359459,0000.00.0023,APA do Planalto Central,0.00141792911091316,incendio,incendio,planet, ,222,8/14/2025 12:00:00 AM,2025,ago,08,incendio,interior,0.00141792911091316,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,15.37890625,23.5265445555203, 
359460,0000.00.0284,PARNA dos Campos Amazônicos,124.123347876167,incendio,incendio,planet, ,228,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,124.123347876167,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Humaitá,CR Porto V,,,,1280404.25488281,5681.9738725024,CT Porto Velho
359461,0000.00.0161,PARNA de Ilha Grande,53.8853582654447,incendio,incendio,planet, ,226,8/16/2025 12:00:00 AM,2025,ago,08,incendio,interior,53.8853582654447,0,MATA ATLÂNTICA,GR 5 - SUL,Núcleo de Gestão Integrada - ICMBio Rio Paraná, ,,,,646805.314453125,6013.98969436518, 
359462,0000.00.0024,APA Meandros do Rio Araguaia,3332.71269900526,incendio,incendio,planet, ,230,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,3332.71269900526,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,35380921.2080078,45449.4647061176, 
359463,0000.00.3136,PARNA da Serra do Gandarela,127.618134705867,incendio,incendio,planet, ,226,8/16/2025 12:00:00 AM,2025,ago,08,incendio,interior,127.618134705867,0,MATA ATLÂNTICA,GR 4 - SUDESTE,-, ,,,,1454353.80664063,7485.95880734262, 
359464,0000.00.0024,APA Meandros do Rio Araguaia,1125.48948131602,incendio,incendio,planet, ,228,8/17/2025 12:00:00 AM,2025,ago,08,incendio,interior,1125.48948131602,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,11952706.9506836,26824.8662571628, 
359465,0000.00.0284,PARNA dos Campos Amazônicos,83.1875664901784,incendio,incendio,planet, ,228,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,83.1875664901784,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Humaitá,CR Porto V,,,,858067.304199219,5144.86094167528,CT Porto Velho
359466,0000.00.1633,PARNA Mapinguari,50.1206770429352,incendio,incendio,planet, ,227,8/16/2025 12:00:00 AM,2025,ago,08,incendio,interior,50.1206770429352,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Porto Velho,CR Porto V,,,,516422.896484375,3834.69098580127,CT Porto Velho
359467,0000.00.0065,ESEC de Uruçuí-Una,14.0497381370707,incendio,incendio,planet, ,228,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,14.0497381370707,0,CERRADO,GR 2 - NORDESTE,-, ,,,,144746.667480469,1780.47305731914,CT Fortaleza
