system:index,B11,B12,B2,B3,B4,B8,burned,dnbr,nbr,ndmi,ndvi,ndwi,.geo
2_627,2427.0,1494.6,339.14285714285717,507.8,638.0,1715.2857142857142,0,0.13141169,0.06201361,-0.17719379,0.21040334,-0.5381212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.33146875226609,-13.939472674032057]}"
2_628,2553.833333333333,1708.0,394.25,566.625,643.75,1884.6666666666667,0,0.039538413,0.04723732,-0.14937656,0.23588575,-0.545429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48588914960623,-14.197378992102772]}"
2_629,2529.0,1451.0,399.0,595.0,763.0,2107.0,0,0.14723392,0.19599427,-0.072553806,0.23464249,-0.55646664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.025861892608624,-13.844071590858563]}"
2_630,2580.0,1606.5,365.0,535.6666666666667,693.5,1805.0,0,0.20646763,0.04605106,-0.1849334,0.19821617,-0.5189435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.64758590074775,-14.046192529785456]}"
2_631,1977.5,1397.3333333333333,300.0,415.0,448.75,1548.25,0,0.050683975,0.05957479,-0.11533507,0.25203508,-0.5773282,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.60150232667242,-13.992024118153049]}"
2_632,2354.0,1362.0,409.0,654.0,725.0,2255.0,0,0.114453435,0.24599394,-0.012480841,0.2615923,-0.550361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07437091795108,-13.75918079650927]}"
2_633,1905.8,873.5,233.0,509.6666666666667,334.5,3134.0,0,0.04434806,0.5732327,0.24706563,0.54227155,-0.71967393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.29993788579349,-14.000917439465832]}"
2_634,3881.3333333333335,2433.5,751.0,1270.0,1369.0,3413.6,0,0.106385976,0.14693835,-0.086712375,0.2189396,-0.43613642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.28538517819076,-13.862666717239838]}"
2_635,2574.0,1510.0,438.0,653.0,837.0,2176.0,0,0.07566242,0.17733587,-0.086731166,0.211,-0.5341193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.026670376364336,-13.836795237057196]}"
2_636,2356.6,1416.6,307.25,468.0,571.5,1753.2857142857142,0,0.17333847,0.09458962,-0.16117081,0.24354815,-0.5690479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.365425070005806,-14.005768342000078]}"
2_637,1941.5,977.0,256.5,468.0,434.0,2510.0,0,0.13447729,0.43849847,0.13089725,0.39804536,-0.6807612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.99999041242598,-13.860241265972716]}"
2_638,1943.5,1093.5,259.1875,458.6666666666667,475.6666666666667,2067.0,0,0.096824676,0.3030554,0.030311877,0.3263636,-0.6414111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.39291351769986,-14.017087114579985]}"
2_639,1914.0,954.0,257.0,469.0,478.5,2307.0,0,0.088469446,0.42073417,0.09418961,0.3500273,-0.65988666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.62979925812218,-13.985556248107388]}"
2_640,2913.0,1711.0,480.0,702.0,972.0,2202.0,0,0.15342578,0.12914047,-0.12592296,0.17981073,-0.5091164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.99594799364745,-13.834369785790074]}"
2_641,2737.0,1959.5,483.25,624.25,741.625,1689.5,0,0.0149850175,-0.081620835,-0.2392326,0.15722738,-0.45341885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.54571694752859,-13.950791446611962]}"
2_642,2579.0,1605.0,347.0,531.75,639.5,1806.0,0,0.07580434,0.073705465,-0.1613173,0.2412566,-0.5471259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.63303319314501,-13.903090905025216]}"
2_643,1928.5,1365.0,405.5,615.0,652.5,2043.5,0,0.14522094,0.20651475,0.04418057,0.23094948,-0.5346696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.824643843247706,-14.156954804317394]}"
2_644,2361.0,1655.5,374.5,508.0,586.5,1728.0,0,0.062294874,0.0018810803,-0.1700788,0.20237854,-0.52754474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.592609005359634,-14.034065273449842]}"
2_645,2406.8,1652.25,371.8333333333333,515.4,595.6666666666666,1605.625,0,0.024918828,-0.016734367,-0.19726971,0.2096084,-0.51619524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.468910990736376,-14.20142141088131]}"
2_646,2228.5,1265.0,309.25,484.6666666666667,523.0,2001.0,0,0.10620716,0.20939454,-0.052151006,0.30880365,-0.60961705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.38402019638708,-14.115722132776307]}"
2_647,2244.75,1297.0,298.85,465.5,592.0,1773.1666666666665,0,0.22550108,0.12333612,-0.13855723,0.22675936,-0.5769502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.528738788658735,-13.996066536931586]}"
2_648,2344.0,1382.6666666666667,395.0,603.2,710.0,2149.5,0,0.06957801,0.21724017,-0.037239913,0.24486895,-0.5555556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.265981568053775,-13.884495778643942]}"
2_649,2243.0,1271.5,338.5,559.0,606.3333333333333,2279.8,0,0.1326378,0.2928418,0.019299908,0.3142023,-0.6021178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.270023986832314,-13.895006067468142]}"
2_650,1811.0,962.5,303.0,529.5,481.5,2432.0,0,0.06591076,0.42213815,0.14261885,0.35833395,-0.64423174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.290236080725,-13.979088378061729]}"
2_651,1986.0,1248.25,282.3333333333333,440.0059523809524,498.6,1605.1666666666667,0,0.16910979,0.120731205,-0.10294743,0.2519057,-0.5631654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44303951055373,-13.959684767924747]}"
2_652,2010.0,1093.0,234.5,436.5,409.0,2131.0,0,0.16334805,0.3480663,0.051840656,0.38613173,-0.6785331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.348446911135945,-14.035682240961258]}"
2_653,2582.0,1446.0,366.0,599.0,721.0,2393.0,0,0.32902908,0.24213837,-0.029134182,0.2651515,-0.6201649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.86587651478879,-14.110062746486355]}"
2_654,2195.5,1242.0,332.5,521.0,558.0,2075.0,0,0.06708372,0.25156382,-0.024809161,0.2996264,-0.5931514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.38321171263137,-13.871560038552621]}"
2_655,3507.0,2352.0,701.0,957.0,1239.0,2485.0,0,0.15980726,0.028259473,-0.16334802,0.15276347,-0.44214514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.14955990723188,-13.83194433452295]}"
2_656,2511.0,1437.0,452.0,751.0,829.0,2413.0,0,0.1964145,0.27368698,0.014333895,0.26504394,-0.542843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07194546668396,-13.761606247776392]}"
2_657,2541.0,1538.0,409.0,636.0,788.0,2181.0,0,0.10412492,0.19279481,-0.0752782,0.22861934,-0.547331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.05415882405839,-13.907941807559462]}"
2_658,2382.5,1434.5,363.0,544.5,673.5,1893.75,0,0.13333778,0.13465525,-0.12400351,0.21581604,-0.5438603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.212621640177076,-14.030831338427012]}"
2_659,2346.0,1346.75,311.57142857142856,490.3157894736842,586.0,1897.7272727272727,0,0.11719102,0.15016347,-0.11643838,0.25186998,-0.58220863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.39291351769986,-13.916835128872245]}"
2_660,2274.5,1540.5,328.6666666666667,485.0,574.5,1689.5,0,0.07569628,0.039678022,-0.15813477,0.22915873,-0.547068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.72034943876143,-14.083382782548005]}"
2_661,2014.0,1014.0,291.5,522.75,542.0,2398.0,0,0.12210667,0.40645653,0.10486826,0.3396082,-0.6358255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.62494835558793,-13.949982962856255]}"
2_662,2193.25,1509.5,378.5,525.5,600.75,1802.75,0,0.050911047,0.092844926,-0.09211819,0.21995038,-0.5474279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.60231081042812,-13.993641085664464]}"
2_663,2483.6666666666665,1796.0,474.0,649.5,773.0,1874.6,0,0.07927681,0.019175204,-0.142454,0.18439312,-0.4877074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.437380124263775,-13.933813287742105]}"
2_664,2102.0,1375.0,321.5,470.0,528.0,1775.625,0,0.042370923,0.11301755,-0.08999743,0.24418806,-0.5707511,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.77128391537101,-14.1149136490206]}"
2_665,2581.0,1419.0,378.0,663.0,779.0,2519.0,0,0.14413017,0.29233146,0.014838035,0.29675013,-0.58445626,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.102667849400845,-13.696119063564078]}"
2_666,2275.5,1225.5,334.5,564.0,591.0,2443.5,0,0.15035424,0.34096342,0.049594656,0.33829132,-0.6222056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.199685900085754,-13.874793973575452]}"
2_667,2117.5,1137.5,382.5,682.5,670.5,2536.0,0,0.13479683,0.37024543,0.09183393,0.30580232,-0.5810048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.85860016098742,-14.142402096714656]}"
2_668,2796.0,1605.0,513.0,801.0,933.0,2496.0,0,0.13774934,0.2264151,-0.054310672,0.21675104,-0.5266381,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.10024239813372,-13.836795237057196]}"
2_669,1994.5,1067.0,315.0,556.0,588.5,2247.5,0,-0.028562725,0.35202986,0.06658821,0.3076473,-0.6000055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.84162200211756,-14.10763729521923]}"
2_670,2679.5,2002.5,644.0,858.75,1040.25,2140.75,0,0.12400225,0.037641585,-0.11742715,0.15245262,-0.42837557,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.77694330166096,-14.089850652593665]}"
2_671,2004.0,963.0,266.5,499.0,518.0,2423.45,0,0.15999624,0.43755797,0.116528146,0.3717892,-0.66666985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.697711893601614,-14.032448305938427]}"
2_672,2243.5,1181.75,317.0,531.5,618.0,2326.583333333333,0,0.25578114,0.33544913,0.027414026,0.31688136,-0.6224777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.70337127989157,-14.033256789694136]}"
2_673,2312.5,1326.5,298.0,488.75,586.5,1876.6666666666667,0,0.16277501,0.15516979,-0.119008265,0.26448146,-0.58099324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61848048554227,-14.118956067799138]}"
2_674,2816.5,1515.0,468.0,785.5,936.0,2818.5,0,0.16483858,0.3038096,0.0072051715,0.24599305,-0.561998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.12368842704924,-13.829518883255828]}"
2_675,2508.0,1501.0,378.0,565.3333333333334,685.0,1930.0,0,0.12329979,0.12778403,-0.12247839,0.2375332,-0.54425484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.212621640177076,-13.994449569420173]}"
2_676,2956.0,1626.0,418.0,660.0,889.0,2678.0,0,0.3699245,0.22696412,-0.048514478,0.23229706,-0.5862069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.158453228544666,-14.03487375720555]}"
2_677,2540.0,1506.25,377.0,569.0,697.0,2048.0,0,0.117852196,0.15456356,-0.09403402,0.23793203,-0.5646495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.2150470914442,-13.94513206032201]}"
2_678,2868.25,2005.75,589.25,825.5,998.3333333333333,2251.3333333333335,0,0.095520705,0.046962377,-0.13404551,0.16935271,-0.4485283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44546496182085,-14.118956067799138]}"
2_679,3532.5,2208.0,662.0,969.5,1260.0,2783.0,0,0.20135865,0.113774896,-0.11237987,0.17675091,-0.48563683,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.0978169468666,-13.6556948757787]}"
2_680,2183.0,1297.0,322.0,509.3333333333333,621.0,1577.3333333333333,0,0.09550737,0.09453471,-0.16176471,0.19972256,-0.5207798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58290720029114,-14.084999750059419]}"
2_681,2279.5,1203.5,372.5,662.0,690.5,2685.5,0,0.048858702,0.38066036,0.08200044,0.32005164,-0.6041831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.10428481691226,-13.709863287411107]}"
2_682,2119.5,1292.0,329.3333333333333,518.0,571.25,1930.0,0,0.08164495,0.1726639,-0.06481078,0.26261133,-0.5695662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.50448427598751,-13.960493251680454]}"
2_683,2103.0,1138.5,368.0,606.0,601.5,2728.5,0,0.08013663,0.41169176,0.13581423,0.35470536,-0.6357088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.12611387831637,-13.98151382932885]}"
2_684,2698.0,1602.0,458.5,729.0,860.5,2495.0,0,0.12571761,0.22466034,-0.037993245,0.2668272,-0.5512739,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.065477596638296,-13.673481518404266]}"
2_685,2481.4,1501.5,342.0,534.3333333333334,812.0,1859.8333333333333,0,0.2331796,0.09063793,-0.16505677,0.18403976,-0.54253834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.49720792218614,-13.970195056748945]}"
2_686,2025.0,1287.5,337.2857142857143,506.3333333333333,525.0,1776.3333333333335,0,0.02637446,0.15473177,-0.064700596,0.2595464,-0.56013405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.57482236273407,-14.07448946123522]}"
2_687,1596.0,758.0,213.0,429.0,350.0,2428.0,0,0.015711546,0.53992057,0.20767944,0.4524715,-0.69833165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.640309546946376,-13.991215634397342]}"
2_688,2764.0,1690.0,441.0,701.0,856.0,2347.0,0,0.16624454,0.17384616,-0.08477237,0.22982322,-0.53637564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07841333672962,-13.810923756874553]}"
2_689,3105.5,1895.5,642.5,922.0,1103.5,2795.0,0,0.11007705,0.18807858,-0.056258913,0.20334119,-0.50790066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07032849917254,-13.794754081760402]}"
2_690,1898.5,1081.0,320.5,641.5,582.0,2762.5,0,-0.13676283,0.44106477,0.19614038,0.32968944,-0.6305599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.83353716456049,-14.104403360196402]}"
2_691,2260.5,1269.5,337.0,552.5,632.0,2187.0,0,0.1186879,0.26053858,-0.011283834,0.27618796,-0.5896607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11802904075929,-13.778584406646251]}"
2_692,2639.0,1513.0,373.0,605.0,752.0,2380.0,0,0.1564162,0.22572865,-0.0381033,0.30552292,-0.5816044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.14875142347618,-13.803647403073185]}"
2_693,1860.5,842.0,187.0,434.0,284.5,2822.285714285714,0,0.08256787,0.5483695,0.2172286,0.54237545,-0.7346799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.32661784973184,-14.093893071372204]}"
2_694,1537.5,688.0,166.2,386.0,258.0,2397.0,0,0.05527568,0.5555556,0.22251447,0.5208889,-0.7143914,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.714690052471475,-14.019512565847107]}"
2_695,2583.833333333333,1522.5,383.5,667.5,795.0,2534.3333333333335,0,0.17164087,0.27094615,-0.01360324,0.29253867,-0.5779779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.06062669410405,-13.633865814374596]}"
2_696,2755.5,2081.5,497.5,653.0,815.5,1778.0,0,0.04865913,-0.07340264,-0.20985459,0.17158139,-0.47213873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.7817942041952,-14.106020327707816]}"
2_697,2067.0,1044.0,236.0,523.0,465.0,2601.0,0,0.1431283,0.43837145,0.13586378,0.4283958,-0.6614583,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.06790304790542,-13.700969966098324]}"
2_698,2173.0,1188.0,375.0,564.0,691.0,2290.0,0,0.20863193,0.31044775,0.042433348,0.2917758,-0.60095495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.05981821034835,-13.992832601908757]}"
2_699,1931.75,908.0,226.0,462.0,290.0,3195.75,0,0.015356004,0.55449486,0.23267423,0.5225987,-0.741462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35329781367019,-14.101977908929278]}"
2_700,2443.5,1655.0,365.5,521.0,596.0,1637.0,0,0.07678565,-0.012088752,-0.20173652,0.21649484,-0.5182724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.447890413087976,-14.17797538196579]}"
2_701,3264.5,1997.5,562.0,821.5,1050.5,2511.5,0,0.2429581,0.10366235,-0.12981972,0.1994945,-0.5069504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07194546668396,-13.82547646447729]}"
2_702,2615.5,1741.5,447.0,636.0,791.25,1924.3333333333333,0,0.137477,0.042183306,-0.15918118,0.18571551,-0.50318015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.462443120690715,-14.024363468381353]}"
2_703,2410.0,1356.0,370.0,659.0,732.0,2531.0,0,0.1998165,0.30734554,0.015592942,0.30181175,-0.58653843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.03475521392141,-13.693693612296956]}"
2_704,2537.0,1491.0,416.0,605.0,804.0,2081.0,0,0.21332662,0.15714692,-0.08559322,0.2048703,-0.54211664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.1940265137958,-14.018704082091398]}"
2_705,2338.5,1472.5,367.2,588.5,698.0,1973.0,0,0.20334451,0.13839431,-0.089309804,0.2318723,-0.5545229,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.46325160444642,-14.0081937932672]}"
2_706,1821.5,973.5,274.0,463.5,444.5,2244.0,0,0.068149924,0.39821863,0.11431919,0.35975456,-0.6562179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17543138741453,-13.97504595928319]}"
2_707,1837.5,908.5,259.5,476.0,419.0,2427.0,0,0.0875752,0.47168046,0.1509161,0.43655503,-0.6671528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35976568371585,-14.038916175984088]}"
2_708,2597.0,1540.0,458.0,664.0,885.0,2061.5,0,0.22600885,0.13916786,-0.12011193,0.18460613,-0.5160328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.328234817243256,-13.99849198819871]}"
2_709,2059.5,1278.3333333333333,346.3333333333333,497.3333333333333,539.0,1739.857142857143,0,0.06957464,0.14511324,-0.084474,0.24096885,-0.5475899,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44061405928661,-13.8691345872855]}"
2_710,2461.0,1723.0,506.0,694.0,805.0,1914.0,0,0.081671536,0.06372906,-0.11589896,0.18634583,-0.47787935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.78664510672945,-14.122190002821968]}"
2_711,1706.5,1049.5,247.0,410.5,391.0,2110.0,0,0.11893663,0.31470838,0.08839416,0.33357295,-0.6642947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.125305394560655,-13.924919966429322]}"
2_712,1709.0,778.5,199.0,450.5,347.0,2387.0,0,0.098804474,0.5072464,0.167111,0.4894198,-0.68605614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.72196640627284,-14.013044695801446]}"
2_713,2242.5,1190.3333333333335,346.83333333333337,589.5,646.3333333333334,2352.0,0,0.18459493,0.33828294,0.04541709,0.31430653,-0.5959291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34197904109028,-14.032448305938427]}"
2_714,1803.5,894.0,201.0,409.5,374.0,2227.6666666666665,0,0.13255432,0.41504988,0.10079595,0.41634667,-0.6792428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.62252290432081,-13.882878811132528]}"
2_715,1450.8333333333335,690.5,182.0,366.2,263.58333333333337,2116.285714285714,0,0.05194217,0.5160756,0.19599396,0.4940211,-0.70274645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43657164050807,-14.060745237388193]}"
2_716,2491.714285714286,1580.4,339.0,476.6666666666667,614.5,1455.0,0,0.11112853,-0.043519303,-0.2648,0.18157464,-0.51022494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.45354979937793,-14.165039641874468]}"
2_717,1763.0,836.0,204.5,443.0,309.0,2497.0,0,0.11964315,0.5090133,0.18520333,0.48702744,-0.6960849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.30398030457203,-14.123806970333384]}"
2_718,2429.5,1402.5,421.5,629.5,816.0,2138.0,0,0.1784451,0.21035701,-0.060249645,0.21511157,-0.5471855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.01050070125018,-13.851347944659931]}"
2_719,2463.0,1507.0,428.0,656.0,783.0,2045.0,0,0.07559356,0.15720938,-0.08475003,0.21703541,-0.51521486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.04041460021136,-13.688034226007003]}"
2_720,2217.5,1214.5,316.0,508.5,614.5,2242.0,0,0.20272961,0.3088763,0.009113377,0.29831547,-0.6168344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.0444570189899,-13.950791446611962]}"
2_721,2820.0,1719.0,481.0,681.0,913.0,2167.0,0,0.09208057,0.111226074,-0.11292051,0.19734974,-0.5182013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.135815683384855,-13.920069063895076]}"
2_722,2491.0,1471.5,410.5,643.0,799.5,2340.0,0,0.1607481,0.25148377,-0.018779851,0.24447489,-0.57039255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.092157560576645,-14.007385309511493]}"
2_723,2372.5,1476.25,364.4,523.3333333333334,626.0,1719.375,0,0.101216406,0.06582646,-0.16919556,0.20250422,-0.5290547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.57967326526831,-14.113296681509185]}"
2_724,2820.0,1619.5,469.0,744.0,897.0,2398.0,0,0.122918144,0.1955701,-0.068665445,0.23536348,-0.5234676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.03798914894424,-13.75594686148644]}"
2_725,2240.0,1625.0,446.0,591.0,680.0,2019.0,0,-0.010530204,0.10117262,-0.05610561,0.20752351,-0.52918035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.79634691179794,-14.165848125630177]}"
2_726,2216.3333333333335,1335.5,343.0,505.25,599.0,1788.0,0,0.09749086,0.15299784,-0.09764368,0.24788895,-0.56730783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.381594745119955,-13.86509216850696]}"
2_727,2728.5,1698.0,459.5,677.5,901.5,2097.5,0,0.12556301,0.11172031,-0.12243089,0.17968635,-0.5140594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.04526550274561,-13.904707872536632]}"
2_728,2301.6666666666665,1755.0,382.75,544.75,664.0,1543.5,0,-0.09999448,-0.03539144,-0.19478798,0.16875164,-0.48603275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.685584637266004,-14.072872493723805]}"
2_729,3116.0,2057.75,512.0,804.8333333333334,1123.6666666666667,2587.714285714286,0,0.14994958,0.094231874,-0.10807729,0.17131802,-0.5141971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.474570377026325,-13.997683504443001]}"
2_730,2841.5,1767.6666666666667,535.5,825.5,1072.0,2647.0,0,0.10748729,0.20222154,-0.03027753,0.20579053,-0.5184189,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.290236080725,-14.152103901783148]}"
2_731,2005.25,1156.0,302.5,480.5,523.0,1947.5,0,0.087488115,0.24530745,-0.02682789,0.29803205,-0.596885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42606135168387,-13.871560038552621]}"
2_732,2675.5,1674.0,516.0,774.5,1049.5,2264.0,0,0.15027735,0.17540845,-0.06990376,0.20713523,-0.50487953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.075987885462496,-13.67590696967139]}"
2_733,2691.0,1804.5,420.6666666666667,561.0,673.5,1725.0,0,0.061399728,-0.021203352,-0.21568872,0.19350348,-0.5090031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.429295286706704,-13.857007330949886]}"
2_734,2798.0,1929.0,576.0,786.0,956.0,2056.0,0,0.028466258,0.027692307,-0.1530717,0.17166212,-0.44667372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.195643481307215,-13.970195056748945]}"
2_735,2388.75,1541.75,376.0,539.25,686.5,1684.0,0,0.099605516,0.037845325,-0.1784603,0.18855509,-0.51185507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.342787524845996,-13.924111482673613]}"
2_736,2881.0,1657.0,473.5,709.5,947.0,2563.5,0,0.24183613,0.20434982,-0.06674629,0.22449386,-0.5478747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.03152127889858,-13.776967439134836]}"
2_737,2494.0,1730.0,422.0,600.0,737.3333333333334,1851.5714285714287,0,0.11995216,0.03628692,-0.14366944,0.19387755,-0.5099926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43252922172953,-13.97504595928319]}"
2_738,2603.0,1504.5,395.0,666.0,783.5,2371.0,0,0.18901604,0.2324095,-0.03586052,0.26459336,-0.5671148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.01454312002872,-13.674290002159974]}"
2_739,1963.0,1091.0,350.6666666666667,522.5,539.0,2131.4166666666665,0,0.011550486,0.31987178,0.04247309,0.2836031,-0.60731614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.392105033944155,-14.037299208472673]}"
2_740,1804.0,1075.1666666666667,268.75,425.0,429.5,1714.3333333333333,0,0.012055755,0.23284617,-0.020614395,0.30304104,-0.5972107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.39129655018845,-13.963727186703284]}"
2_741,2685.0,1720.5,404.5,614.0,752.5,2088.5,0,0.08135987,0.09746043,-0.12151429,0.2278109,-0.543672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.158453228544666,-13.910367258826584]}"
2_742,2770.0,1603.5,346.5,604.5,723.0,2723.3333333333335,0,0.34624767,0.24692565,-0.024741866,0.30680728,-0.62974584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.05658427532551,-13.62901491184035]}"
2_743,2580.0,1816.0,438.5,579.0,726.0,1622.0,0,0.06336237,-0.06464497,-0.22955066,0.16403067,-0.470479,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61928896929798,-13.908750291315169]}"
2_744,2973.0,2134.5,657.0,843.0,1090.8,1994.8,0,0.11663358,-0.035260256,-0.1917857,0.12669684,-0.4027522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42444438417246,-14.105211843952109]}"
2_745,2334.0,1383.0,379.0,586.5,721.5,2066.5,0,0.13278796,0.21506067,-0.039835513,0.24751057,-0.5544042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.1511768747433,-13.934621771497811]}"
2_746,2462.0,1474.5,355.57142857142856,538.4285714285714,677.3333333333334,1865.888888888889,0,0.10464418,0.105319366,-0.15068968,0.21320435,-0.54185134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3969559364784,-13.922494515162198]}"
